state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
Mississippi,MS,Yalobusha,28161,Republican,"Donald Trump",1029,0.545,Yalobusha_Mississippi
Mississippi,MS,Yazoo,28163,Republican,"Donald Trump",1510,0.548,Yazoo_Mississippi
Missouri,MO,Andrew,29003,Republican,"Donald Trump",1457,0.417,Andrew_Missouri
Missouri,MO,Atchison,29005,Republican,"Donald Trump",487,0.437,Atchison_Missouri
Missouri,MO,Audrain,29007,Republican,"Ted Cruz",1642,0.408,Audrain_Missouri
Missouri,MO,Barton,29011,Republican,"Ted Cruz",1560,0.539,Barton_Missouri
Missouri,MO,Bates,29013,Republican,"Donald Trump",1306,0.46,Bates_Missouri
Missouri,MO,Bollinger,29017,Republican,"Donald Trump",1272,0.476,Bollinger_Missouri
Missouri,MO,Boone,29019,Republican,"Ted Cruz",11219,0.439,Boone_Missouri
Missouri,MO,Buchanan,29021,Republican,"Donald Trump",4691,0.416,Buchanan_Missouri
Missouri,MO,Callaway,29027,Republican,"Ted Cruz",3261,0.432,Callaway_Missouri
Missouri,MO,Camden,29029,Republican,"Donald Trump",5467,0.549,Camden_Missouri
Missouri,MO,"Cape Girardeau",29031,Republican,"Ted Cruz",7332,0.466,"Cape Girardeau_Missouri"
Missouri,MO,Cass,29037,Republican,"Ted Cruz",7671,0.434,Cass_Missouri
Missouri,MO,Cedar,29039,Republican,"Ted Cruz",1404,0.445,Cedar_Missouri
Missouri,MO,Chariton,29041,Republican,"Donald Trump",597,0.423,Chariton_Missouri
Missouri,MO,Christian,29043,Republican,"Ted Cruz",10586,0.533,Christian_Missouri
Missouri,MO,Cole,29051,Republican,"Ted Cruz",6159,0.418,Cole_Missouri
Missouri,MO,Cooper,29053,Republican,"Ted Cruz",1369,0.445,Cooper_Missouri
Missouri,MO,Dent,29065,Republican,"Donald Trump",1688,0.514,Dent_Missouri
Missouri,MO,Dunklin,29069,Republican,"Donald Trump",1781,0.559,Dunklin_Missouri
Missouri,MO,Gasconade,29073,Republican,"Donald Trump",1429,0.455,Gasconade_Missouri
Missouri,MO,Gentry,29075,Republican,"Donald Trump",435,0.407,Gentry_Missouri
Missouri,MO,Greene,29077,Republican,"Ted Cruz",26784,0.517,Greene_Missouri
Missouri,MO,Hickory,29085,Republican,"Donald Trump",297,0.549,Hickory_Missouri
Missouri,MO,Holt,29087,Republican,"Donald Trump",504,0.471,Holt_Missouri
Missouri,MO,Howell,29091,Republican,"Donald Trump",4230,0.5,Howell_Missouri
Missouri,MO,Jackson,29095,Republican,"Ted Cruz",28661,0.4,Jackson_Missouri
Missouri,MO,Jasper,29097,Republican,"Ted Cruz",11113,0.537,Jasper_Missouri
Missouri,MO,LaClede,29105,Republican,"Donald Trump",3493,0.455,LaClede_Missouri
Missouri,MO,Maries,29125,Republican,"Donald Trump",958,0.503,Maries_Missouri
Missouri,MO,McDonald,29119,Republican,"Donald Trump",1580,0.443,McDonald_Missouri
Missouri,MO,Moniteau,29135,Republican,"Ted Cruz",1374,0.464,Moniteau_Missouri
Missouri,MO,"New Madrid",29143,Republican,"Donald Trump",1376,0.55,"New Madrid_Missouri"
Missouri,MO,Newton,29145,Republican,"Ted Cruz",6452,0.526,Newton_Missouri
Missouri,MO,Nodaway,29147,Republican,"Donald Trump",1268,0.371,Nodaway_Missouri
Missouri,MO,Oregon,29149,Republican,"Donald Trump",941,0.517,Oregon_Missouri
Missouri,MO,Ozark,29153,Republican,"Donald Trump",1099,0.502,Ozark_Missouri
Missouri,MO,Pemiscot,29155,Republican,"Donald Trump",1155,0.571,Pemiscot_Missouri
Missouri,MO,Pettis,29159,Republican,"Donald Trump",3343,0.453,Pettis_Missouri
Missouri,MO,Phelps,29161,Republican,"Donald Trump",3425,0.453,Phelps_Missouri
Missouri,MO,Platte,29165,Republican,"Ted Cruz",5798,0.392,Platte_Missouri
Missouri,MO,Ralls,29173,Republican,"Donald Trump",961,0.468,Ralls_Missouri
Missouri,MO,Ray,29177,Republican,"Donald Trump",1565,0.442,Ray_Missouri
Missouri,MO,Reynolds,29179,Republican,"Donald Trump",647,0.587,Reynolds_Missouri
Missouri,MO,Ripley,29181,Republican,"Donald Trump",1096,0.48,Ripley_Missouri
Missouri,MO,Scott,29201,Republican,"Donald Trump",3373,0.496,Scott_Missouri
Missouri,MO,Shannon,29203,Republican,"Donald Trump",808,0.532,Shannon_Missouri
Missouri,MO,Stoddard,29207,Republican,"Donald Trump",3024,0.52,Stoddard_Missouri
Missouri,MO,Stone,29209,Republican,"Donald Trump",3928,0.479,Stone_Missouri
Missouri,MO,Taney,29213,Republican,"Donald Trump",5086,0.474,Taney_Missouri
Missouri,MO,Texas,29215,Republican,"Donald Trump",2659,0.51,Texas_Missouri
Missouri,MO,Vernon,29217,Republican,"Donald Trump",1530,0.483,Vernon_Missouri
Missouri,MO,Webster,29225,Republican,"Ted Cruz",4124,0.513,Webster_Missouri
Missouri,MO,Wright,29229,Republican,"Donald Trump",1874,0.462,Wright_Missouri
Nevada,NV,"Carson City",32510,Republican,"Donald Trump",1066,0.434,"Carson City_Nevada"
Nevada,NV,Churchill,32001,Republican,"Donald Trump",538,0.399,Churchill_Nevada
Nevada,NV,Clark,32003,Republican,"Donald Trump",20132,0.489,Clark_Nevada
Nevada,NV,Elko,32007,Republican,"Ted Cruz",1039,0.438,Elko_Nevada
Nevada,NV,Esmeralda,32009,Republican,"Donald Trump",46,0.622,Esmeralda_Nevada
Nevada,NV,Eureka,32011,Republican,"Donald Trump",81,0.415,Eureka_Nevada
Nevada,NV,Humboldt,32013,Republican,"Donald Trump",361,0.418,Humboldt_Nevada
Nevada,NV,Lander,32015,Republican,"Donald Trump",165,0.398,Lander_Nevada
Nevada,NV,Lyon,32019,Republican,"Donald Trump",1399,0.482,Lyon_Nevada
Nevada,NV,Mineral,32021,Republican,"Donald Trump",97,0.508,Mineral_Nevada
Nevada,NV,Nye,32023,Republican,"Donald Trump",980,0.565,Nye_Nevada
Nevada,NV,Pershing,32027,Republican,"Donald Trump",118,0.407,Pershing_Nevada
Nevada,NV,Storey,32029,Republican,"Donald Trump",161,0.429,Storey_Nevada
Nevada,NV,Washoe,32031,Republican,"Donald Trump",6850,0.441,Washoe_Nevada
Nevada,NV,"White Pine",32033,Republican,"Donald Trump",172,0.395,"White Pine_Nevada"
"New Hampshire",NH,Belknap,33001,Republican,"Donald Trump",5505,0.360109897298358,"Belknap_New Hampshire"
"New Hampshire",NH,Cheshire,33005,Republican,"Donald Trump",4543,0.344950645406226,"Cheshire_New Hampshire"
"New Hampshire",NH,Coos,33007,Republican,"Donald Trump",2183,0.3829152780214,"Coos_New Hampshire"
"New Hampshire",NH,Grafton,33009,Republican,"Donald Trump",4898,0.304280300677145,"Grafton_New Hampshire"
"New Hampshire",NH,Merrimack,33013,Republican,"Donald Trump",10966,0.338174977642088,"Merrimack_New Hampshire"
"New Hampshire",NH,Rockingham,33015,Republican,"Donald Trump",28716,0.393709639826151,"Rockingham_New Hampshire"
"New Hampshire",NH,Strafford,33017,Republican,"Donald Trump",7352,0.343760228175995,"Strafford_New Hampshire"
"North Carolina",NC,Alamance,37001,Republican,"Ted Cruz",6956,0.409,"Alamance_North Carolina"
"North Carolina",NC,Alexander,37003,Republican,"Ted Cruz",2830,0.455,"Alexander_North Carolina"
"North Carolina",NC,Alleghany,37005,Republican,"Donald Trump",790,0.497,"Alleghany_North Carolina"
"North Carolina",NC,Anson,37007,Republican,"Donald Trump",612,0.5,"Anson_North Carolina"
"North Carolina",NC,Ashe,37009,Republican,"Donald Trump",1993,0.447,"Ashe_North Carolina"
"North Carolina",NC,Avery,37011,Republican,"Donald Trump",1785,0.426,"Avery_North Carolina"
"North Carolina",NC,Bertie,37015,Republican,"Ted Cruz",470,0.52,"Bertie_North Carolina"
"North Carolina",NC,Bladen,37017,Republican,"Donald Trump",1399,0.569,"Bladen_North Carolina"
"North Carolina",NC,Brunswick,37019,Republican,"Donald Trump",11584,0.525,"Brunswick_North Carolina"
"North Carolina",NC,Buncombe,37021,Republican,"Ted Cruz",11433,0.419,"Buncombe_North Carolina"
"North Carolina",NC,Burke,37023,Republican,"Donald Trump",4985,0.441,"Burke_North Carolina"
"North Carolina",NC,Cabarrus,37025,Republican,"Donald Trump",11300,0.426,"Cabarrus_North Carolina"
"North Carolina",NC,Caldwell,37027,Republican,"Donald Trump",5599,0.454,"Caldwell_North Carolina"
"North Carolina",NC,Carteret,37031,Republican,"Donald Trump",7077,0.515,"Carteret_North Carolina"
"North Carolina",NC,Caswell,37033,Republican,"Donald Trump",995,0.497,"Caswell_North Carolina"
"North Carolina",NC,Catawba,37035,Republican,"Donald Trump",10991,0.44,"Catawba_North Carolina"
"North Carolina",NC,Chowan,37041,Republican,"Donald Trump",694,0.435,"Chowan_North Carolina"
"North Carolina",NC,Columbus,37047,Republican,"Donald Trump",2162,0.607,"Columbus_North Carolina"
"North Carolina",NC,Craven,37049,Republican,"Donald Trump",5608,0.447,"Craven_North Carolina"
"North Carolina",NC,Cumberland,37051,Republican,"Donald Trump",10763,0.474,"Cumberland_North Carolina"
"North Carolina",NC,Dare,37055,Republican,"Donald Trump",2650,0.501,"Dare_North Carolina"
"North Carolina",NC,Davie,37059,Republican,"Donald Trump",3847,0.411,"Davie_North Carolina"
"North Carolina",NC,Duplin,37061,Republican,"Donald Trump",2300,0.481,"Duplin_North Carolina"
"North Carolina",NC,Durham,37063,Republican,"Ted Cruz",6144,0.377,"Durham_North Carolina"
"North Carolina",NC,Edgecombe,37065,Republican,"Donald Trump",1160,0.454,"Edgecombe_North Carolina"
"North Carolina",NC,Forsyth,37067,Republican,"Ted Cruz",15888,0.384,"Forsyth_North Carolina"
"North Carolina",NC,Gaston,37071,Republican,"Donald Trump",11528,0.454,"Gaston_North Carolina"
"North Carolina",NC,Gates,37073,Republican,"Donald Trump",387,0.519,"Gates_North Carolina"
"North Carolina",NC,Granville,37077,Republican,"Donald Trump",2215,0.433,"Granville_North Carolina"
"North Carolina",NC,Guilford,37081,Republican,"Ted Cruz",20265,0.38,"Guilford_North Carolina"
"North Carolina",NC,Harnett,37085,Republican,"Donald Trump",4943,0.443,"Harnett_North Carolina"
"North Carolina",NC,Haywood,37087,Republican,"Donald Trump",3092,0.398,"Haywood_North Carolina"
"North Carolina",NC,Henderson,37089,Republican,"Ted Cruz",8301,0.401,"Henderson_North Carolina"
"North Carolina",NC,Hertford,37091,Republican,"Donald Trump",359,0.486,"Hertford_North Carolina"
"North Carolina",NC,Hoke,37093,Republican,"Donald Trump",1331,0.497,"Hoke_North Carolina"
"North Carolina",NC,Hyde,37095,Republican,"Donald Trump",218,0.525,"Hyde_North Carolina"
"North Carolina",NC,Iredell,37097,Republican,"Donald Trump",12861,0.462,"Iredell_North Carolina"
"North Carolina",NC,Johnston,37101,Republican,"Ted Cruz",10826,0.441,"Johnston_North Carolina"
"North Carolina",NC,Lenoir,37107,Republican,"Donald Trump",2277,0.457,"Lenoir_North Carolina"
"North Carolina",NC,Lincoln,37109,Republican,"Donald Trump",6293,0.458,"Lincoln_North Carolina"
"North Carolina",NC,McDowell,37111,Republican,"Donald Trump",2552,0.412,"McDowell_North Carolina"
"North Carolina",NC,Mecklenburg,37119,Republican,"Donald Trump",28531,0.325,"Mecklenburg_North Carolina"
"North Carolina",NC,Mitchell,37121,Republican,"Donald Trump",1775,0.468,"Mitchell_North Carolina"
"North Carolina",NC,Moore,37125,Republican,"Donald Trump",7347,0.407,"Moore_North Carolina"
"North Carolina",NC,Nash,37127,Republican,"Ted Cruz",4578,0.428,"Nash_North Carolina"
"North Carolina",NC,"New Hanover",37129,Republican,"Donald Trump",12631,0.444,"New Hanover_North Carolina"
"North Carolina",NC,Onslow,37133,Republican,"Donald Trump",8343,0.484,"Onslow_North Carolina"
"North Carolina",NC,Pamlico,37137,Republican,"Donald Trump",999,0.509,"Pamlico_North Carolina"
"North Carolina",NC,Pasquotank,37139,Republican,"Donald Trump",1355,0.472,"Pasquotank_North Carolina"
"North Carolina",NC,Pender,37141,Republican,"Donald Trump",4033,0.525,"Pender_North Carolina"
"North Carolina",NC,Perquimans,37143,Republican,"Donald Trump",726,0.441,"Perquimans_North Carolina"
"North Carolina",NC,Person,37145,Republican,"Donald Trump",1872,0.457,"Person_North Carolina"
"North Carolina",NC,Pitt,37147,Republican,"Ted Cruz",6573,0.427,"Pitt_North Carolina"
"North Carolina",NC,Randolph,37151,Republican,"Donald Trump",9108,0.428,"Randolph_North Carolina"
"North Carolina",NC,Robeson,37155,Republican,"Donald Trump",2090,0.508,"Robeson_North Carolina"
"North Carolina",NC,Rowan,37159,Republican,"Donald Trump",9369,0.461,"Rowan_North Carolina"
"North Carolina",NC,Sampson,37163,Republican,"Donald Trump",3360,0.481,"Sampson_North Carolina"
"North Carolina",NC,Scotland,37165,Republican,"Donald Trump",956,0.489,"Scotland_North Carolina"
"North Carolina",NC,Stanly,37167,Republican,"Donald Trump",5202,0.492,"Stanly_North Carolina"
"North Carolina",NC,Stokes,37169,Republican,"Donald Trump",3776,0.46,"Stokes_North Carolina"
"North Carolina",NC,Surry,37171,Republican,"Donald Trump",4213,0.443,"Surry_North Carolina"
"North Carolina",NC,Swain,37173,Republican,"Donald Trump",621,0.455,"Swain_North Carolina"
"North Carolina",NC,Transylvania,37175,Republican,"Ted Cruz",2139,0.371,"Transylvania_North Carolina"
"North Carolina",NC,Tyrrell,37177,Republican,"Donald Trump",141,0.442,"Tyrrell_North Carolina"
"North Carolina",NC,Union,37179,Republican,"Donald Trump",12641,0.397,"Union_North Carolina"
"North Carolina",NC,Vance,37181,Republican,"Donald Trump",1017,0.503,"Vance_North Carolina"
"North Carolina",NC,Wake,37183,Republican,"Ted Cruz",48462,0.404,"Wake_North Carolina"
"North Carolina",NC,Watauga,37189,Republican,"Ted Cruz",2719,0.372,"Watauga_North Carolina"
"North Carolina",NC,Wilkes,37193,Republican,"Donald Trump",5889,0.466,"Wilkes_North Carolina"
"North Carolina",NC,Yadkin,37197,Republican,"Donald Trump",3436,0.443,"Yadkin_North Carolina"
"North Carolina",NC,Yancey,37199,Republican,"Donald Trump",1174,0.407,"Yancey_North Carolina"
Ohio,OH,Allen,39003,Republican,"John Kasich",8719,0.426,Allen_Ohio
Ohio,OH,Ashland,39005,Republican,"John Kasich",5139,0.446,Ashland_Ohio
Ohio,OH,Ashtabula,39007,Republican,"Donald Trump",6127,0.442,Ashtabula_Ohio
Ohio,OH,Athens,39009,Republican,"Donald Trump",2621,0.424,Athens_Ohio
Ohio,OH,Auglaize,39011,Republican,"John Kasich",4998,0.438,Auglaize_Ohio
Ohio,OH,Belmont,39013,Republican,"Donald Trump",5313,0.493,Belmont_Ohio
Ohio,OH,Brown,39015,Republican,"Donald Trump",4564,0.495,Brown_Ohio
Ohio,OH,Butler,39017,Republican,"John Kasich",28606,0.416,Butler_Ohio
Ohio,OH,Clermont,39025,Republican,"Donald Trump",17186,0.404,Clermont_Ohio
Ohio,OH,Clinton,39027,Republican,"Donald Trump",3938,0.433,Clinton_Ohio
Ohio,OH,Columbiana,39029,Republican,"Donald Trump",8823,0.467,Columbiana_Ohio
Ohio,OH,Coshocton,39031,Republican,"Donald Trump",2747,0.421,Coshocton_Ohio
Ohio,OH,Cuyahoga,39035,Republican,"John Kasich",76674,0.544,Cuyahoga_Ohio
Ohio,OH,Darke,39037,Republican,"Donald Trump",5437,0.426,Darke_Ohio
Ohio,OH,Defiance,39039,Republican,"John Kasich",3956,0.471,Defiance_Ohio
Ohio,OH,Delaware,39041,Republican,"John Kasich",32885,0.639,Delaware_Ohio
Ohio,OH,Erie,39043,Republican,"John Kasich",5588,0.438,Erie_Ohio
Ohio,OH,Fairfield,39045,Republican,"John Kasich",15478,0.488,Fairfield_Ohio
Ohio,OH,Franklin,39049,Republican,"John Kasich",101217,0.637,Franklin_Ohio
Ohio,OH,Gallia,39053,Republican,"Donald Trump",2900,0.465,Gallia_Ohio
Ohio,OH,Geauga,39055,Republican,"John Kasich",12034,0.504,Geauga_Ohio
Ohio,OH,Guernsey,39059,Republican,"Donald Trump",3029,0.438,Guernsey_Ohio
Ohio,OH,Hamilton,39061,Republican,"John Kasich",67510,0.479,Hamilton_Ohio
Ohio,OH,Hancock,39063,Republican,"John Kasich",8496,0.471,Hancock_Ohio
Ohio,OH,Highland,39071,Republican,"Donald Trump",3831,0.486,Highland_Ohio
Ohio,OH,Hocking,39073,Republican,"Donald Trump",2007,0.414,Hocking_Ohio
Ohio,OH,Holmes,39075,Republican,"John Kasich",2347,0.411,Holmes_Ohio
Ohio,OH,Huron,39077,Republican,"John Kasich",4019,0.414,Huron_Ohio
Ohio,OH,Lawrence,39087,Republican,"Donald Trump",5764,0.473,Lawrence_Ohio
Ohio,OH,Licking,39089,Republican,"John Kasich",17357,0.5,Licking_Ohio
Ohio,OH,Logan,39091,Republican,"Donald Trump",4064,0.391,Logan_Ohio
Ohio,OH,Lorain,39093,Republican,"John Kasich",21544,0.486,Lorain_Ohio
Ohio,OH,Lucas,39095,Republican,"John Kasich",24633,0.477,Lucas_Ohio
Ohio,OH,Mahoning,39099,Republican,"Donald Trump",17139,0.506,Mahoning_Ohio
Ohio,OH,Medina,39103,Republican,"John Kasich",18572,0.489,Medina_Ohio
Ohio,OH,Meigs,39105,Republican,"Donald Trump",2378,0.475,Meigs_Ohio
Ohio,OH,Mercer,39107,Republican,"John Kasich",4488,0.431,Mercer_Ohio
Ohio,OH,Miami,39109,Republican,"John Kasich",11050,0.415,Miami_Ohio
Ohio,OH,Morrow,39117,Republican,"John Kasich",3440,0.392,Morrow_Ohio
Ohio,OH,Muskingum,39119,Republican,"John Kasich",6599,0.435,Muskingum_Ohio
Ohio,OH,Noble,39121,Republican,"Donald Trump",1183,0.469,Noble_Ohio
Ohio,OH,Perry,39127,Republican,"Donald Trump",2539,0.435,Perry_Ohio
Ohio,OH,Pickaway,39129,Republican,"John Kasich",4885,0.457,Pickaway_Ohio
Ohio,OH,Portage,39133,Republican,"John Kasich",10921,0.432,Portage_Ohio
Ohio,OH,Preble,39135,Republican,"Donald Trump",5019,0.483,Preble_Ohio
Ohio,OH,Ross,39141,Republican,"John Kasich",4918,0.405,Ross_Ohio
Ohio,OH,Sandusky,39143,Republican,"John Kasich",5064,0.429,Sandusky_Ohio
Ohio,OH,Scioto,39145,Republican,"Donald Trump",5729,0.501,Scioto_Ohio
Ohio,OH,Seneca,39147,Republican,"John Kasich",4596,0.452,Seneca_Ohio
Ohio,OH,Stark,39151,Republican,"John Kasich",33297,0.481,Stark_Ohio
Ohio,OH,Summit,39153,Republican,"John Kasich",79040,0.505,Summit_Ohio
Ohio,OH,Trumbull,39155,Republican,"Donald Trump",15125,0.526,Trumbull_Ohio
Ohio,OH,Tuscarawas,39157,Republican,"Donald Trump",6025,0.412,Tuscarawas_Ohio
Ohio,OH,"Van Wert",39161,Republican,"John Kasich",2688,0.38,"Van Wert_Ohio"
Ohio,OH,Vinton,39163,Republican,"Donald Trump",1023,0.484,Vinton_Ohio
Ohio,OH,Warren,39165,Republican,"John Kasich",22870,0.428,Warren_Ohio
Ohio,OH,Williams,39171,Republican,"John Kasich",3943,0.459,Williams_Ohio
Ohio,OH,Wood,39173,Republican,"John Kasich",10968,0.485,Wood_Ohio
Ohio,OH,Wyandot,39175,Republican,"John Kasich",1896,0.413,Wyandot_Ohio
Oklahoma,OK,Alfalfa,40003,Republican,"Ted Cruz",421,0.368,Alfalfa_Oklahoma
Oklahoma,OK,Atoka,40005,Republican,"Donald Trump",278,0.374,Atoka_Oklahoma
Oklahoma,OK,Beaver,40007,Republican,"Ted Cruz",557,0.48,Beaver_Oklahoma
Oklahoma,OK,Beckham,40009,Republican,"Ted Cruz",900,0.412,Beckham_Oklahoma
Oklahoma,OK,Canadian,40017,Republican,"Ted Cruz",8105,0.362,Canadian_Oklahoma
Oklahoma,OK,Cimarron,40025,Republican,"Ted Cruz",204,0.422,Cimarron_Oklahoma
Oklahoma,OK,Cleveland,40027,Republican,"Ted Cruz",12328,0.344,Cleveland_Oklahoma
Oklahoma,OK,Coal,40029,Republican,"Donald Trump",102,0.397,Coal_Oklahoma
Oklahoma,OK,Comanche,40031,Republican,"Ted Cruz",3419,0.417,Comanche_Oklahoma
Oklahoma,OK,Cotton,40033,Republican,"Ted Cruz",317,0.524,Cotton_Oklahoma
Oklahoma,OK,Craig,40035,Republican,"Donald Trump",418,0.347,Craig_Oklahoma
Oklahoma,OK,Creek,40037,Republican,"Ted Cruz",3812,0.37,Creek_Oklahoma
Oklahoma,OK,Custer,40039,Republican,"Ted Cruz",1491,0.425,Custer_Oklahoma
Oklahoma,OK,Dewey,40043,Republican,"Ted Cruz",363,0.426,Dewey_Oklahoma
Oklahoma,OK,Garfield,40047,Republican,"Ted Cruz",2798,0.307,Garfield_Oklahoma
Oklahoma,OK,Garvin,40049,Republican,"Ted Cruz",1028,0.393,Garvin_Oklahoma
Oklahoma,OK,Grady,40051,Republican,"Ted Cruz",3020,0.394,Grady_Oklahoma
Oklahoma,OK,Greer,40055,Republican,"Donald Trump",111,0.379,Greer_Oklahoma
Oklahoma,OK,Harmon,40057,Republican,"Ted Cruz",59,0.328,Harmon_Oklahoma
Oklahoma,OK,Harper,40059,Republican,"Ted Cruz",280,0.418,Harper_Oklahoma
Oklahoma,OK,Hughes,40063,Republican,"Ted Cruz",316,0.416,Hughes_Oklahoma
Oklahoma,OK,Kay,40071,Republican,"Ted Cruz",2190,0.341,Kay_Oklahoma
Oklahoma,OK,Kingfisher,40073,Republican,"Ted Cruz",958,0.341,Kingfisher_Oklahoma
Oklahoma,OK,Kiowa,40075,Republican,"Ted Cruz",301,0.382,Kiowa_Oklahoma
Oklahoma,OK,Latimer,40077,Republican,"Donald Trump",179,0.367,Latimer_Oklahoma
Oklahoma,OK,Love,40085,Republican,"Donald Trump",216,0.422,Love_Oklahoma
Oklahoma,OK,Major,40093,Republican,"Ted Cruz",816,0.429,Major_Oklahoma
Oklahoma,OK,Mayes,40097,Republican,"Donald Trump",1570,0.353,Mayes_Oklahoma
Oklahoma,OK,McClain,40087,Republican,"Ted Cruz",2484,0.406,McClain_Oklahoma
Oklahoma,OK,McCurtain,40089,Republican,"Ted Cruz",473,0.348,McCurtain_Oklahoma
Oklahoma,OK,Muskogee,40101,Republican,"Ted Cruz",1561,0.31,Muskogee_Oklahoma
Oklahoma,OK,Nowata,40105,Republican,"Ted Cruz",448,0.351,Nowata_Oklahoma
Oklahoma,OK,Okfuskee,40107,Republican,"Ted Cruz",311,0.396,Okfuskee_Oklahoma
Oklahoma,OK,Oklahoma,40109,Republican,"Marco Rubio",29030,0.328,Oklahoma_Oklahoma
Oklahoma,OK,Okmulgee,40111,Republican,"Ted Cruz",1176,0.379,Okmulgee_Oklahoma
Oklahoma,OK,Osage,40113,Republican,"Ted Cruz",2048,0.38,Osage_Oklahoma
Oklahoma,OK,Pawnee,40117,Republican,"Ted Cruz",743,0.378,Pawnee_Oklahoma
Oklahoma,OK,Payne,40119,Republican,"Marco Rubio",2869,0.311,Payne_Oklahoma
Oklahoma,OK,Pittsburg,40121,Republican,"Donald Trump",1086,0.374,Pittsburg_Oklahoma
Oklahoma,OK,Pottawatomie,40125,Republican,"Ted Cruz",2914,0.37,Pottawatomie_Oklahoma
Oklahoma,OK,Pushmataha,40127,Republican,"Donald Trump",219,0.396,Pushmataha_Oklahoma
Oklahoma,OK,"Roger Mills",40129,Republican,"Ted Cruz",217,0.453,"Roger Mills_Oklahoma"
Oklahoma,OK,Rogers,40131,Republican,"Ted Cruz",5850,0.372,Rogers_Oklahoma
Oklahoma,OK,Sequoyah,40135,Republican,"Ted Cruz",1024,0.374,Sequoyah_Oklahoma
Oklahoma,OK,Stephens,40137,Republican,"Ted Cruz",2428,0.446,Stephens_Oklahoma
Oklahoma,OK,Tillman,40141,Republican,"Ted Cruz",280,0.413,Tillman_Oklahoma
Oklahoma,OK,Tulsa,40143,Republican,"Ted Cruz",27829,0.316,Tulsa_Oklahoma
Oklahoma,OK,Wagoner,40145,Republican,"Ted Cruz",4459,0.387,Wagoner_Oklahoma
Oklahoma,OK,Washita,40149,Republican,"Ted Cruz",560,0.433,Washita_Oklahoma
Oklahoma,OK,Woods,40151,Republican,"Ted Cruz",574,0.361,Woods_Oklahoma
Oklahoma,OK,Woodward,40153,Republican,"Ted Cruz",1235,0.376,Woodward_Oklahoma
"South Carolina",SC,Abbeville,45001,Republican,"Donald Trump",1353,0.369,"Abbeville_South Carolina"
"South Carolina",SC,Aiken,45003,Republican,"Donald Trump",9027,0.316,"Aiken_South Carolina"
"South Carolina",SC,Allendale,45005,Republican,"Donald Trump",160,0.443,"Allendale_South Carolina"
"South Carolina",SC,Anderson,45007,Republican,"Donald Trump",10953,0.319,"Anderson_South Carolina"
"South Carolina",SC,Bamberg,45009,Republican,"Donald Trump",481,0.401,"Bamberg_South Carolina"
"South Carolina",SC,Barnwell,45011,Republican,"Donald Trump",1106,0.427,"Barnwell_South Carolina"
"South Carolina",SC,Beaufort,45013,Republican,"Donald Trump",9912,0.301,"Beaufort_South Carolina"
"South Carolina",SC,Berkeley,45015,Republican,"Donald Trump",9406,0.34,"Berkeley_South Carolina"
"South Carolina",SC,Charleston,45019,Republican,"Marco Rubio",15247,0.279,"Charleston_South Carolina"
"South Carolina",SC,Chester,45023,Republican,"Donald Trump",1403,0.421,"Chester_South Carolina"
"South Carolina",SC,Clarendon,45027,Republican,"Donald Trump",1601,0.373,"Clarendon_South Carolina"
"South Carolina",SC,Colleton,45029,Republican,"Donald Trump",2326,0.433,"Colleton_South Carolina"
"South Carolina",SC,Darlington,45031,Republican,"Donald Trump",3352,0.378,"Darlington_South Carolina"
"South Carolina",SC,Dillon,45033,Republican,"Donald Trump",972,0.363,"Dillon_South Carolina"
"South Carolina",SC,Dorchester,45035,Republican,"Donald Trump",6949,0.315,"Dorchester_South Carolina"
"South Carolina",SC,Edgefield,45037,Republican,"Donald Trump",1366,0.341,"Edgefield_South Carolina"
"South Carolina",SC,Florence,45041,Republican,"Donald Trump",6004,0.331,"Florence_South Carolina"
"South Carolina",SC,Georgetown,45043,Republican,"Donald Trump",4620,0.402,"Georgetown_South Carolina"
"South Carolina",SC,Greenville,45045,Republican,"Donald Trump",24913,0.268,"Greenville_South Carolina"
"South Carolina",SC,Greenwood,45047,Republican,"Donald Trump",3029,0.288,"Greenwood_South Carolina"
"South Carolina",SC,Horry,45051,Republican,"Donald Trump",26445,0.492,"Horry_South Carolina"
"South Carolina",SC,Kershaw,45055,Republican,"Donald Trump",3673,0.344,"Kershaw_South Carolina"
"South Carolina",SC,Lancaster,45057,Republican,"Donald Trump",4190,0.339,"Lancaster_South Carolina"
"South Carolina",SC,Laurens,45059,Republican,"Donald Trump",3321,0.345,"Laurens_South Carolina"
"South Carolina",SC,Lexington,45063,Republican,"Donald Trump",16361,0.3,"Lexington_South Carolina"
"South Carolina",SC,Marlboro,45069,Republican,"Donald Trump",737,0.421,"Marlboro_South Carolina"
"South Carolina",SC,McCormick,45065,Republican,"Donald Trump",615,0.339,"McCormick_South Carolina"
"South Carolina",SC,Newberry,45071,Republican,"Donald Trump",2024,0.344,"Newberry_South Carolina"
"South Carolina",SC,Oconee,45073,Republican,"Donald Trump",4424,0.284,"Oconee_South Carolina"
"South Carolina",SC,Orangeburg,45075,Republican,"Donald Trump",2536,0.38,"Orangeburg_South Carolina"
"South Carolina",SC,Pickens,45077,Republican,"Donald Trump",7136,0.301,"Pickens_South Carolina"
"South Carolina",SC,Richland,45079,Republican,"Marco Rubio",10955,0.279,"Richland_South Carolina"
"South Carolina",SC,Saluda,45081,Republican,"Donald Trump",1248,0.364,"Saluda_South Carolina"
